Latitude,Longitude,Sample Date,pr,tmax,tmin,ro
-30.398056,30.601944,12-09-2012,73.10000000000001,23.029998779296875,14.049999237060547,3.7
-30.27402,30.69602,12-09-2012,66.2,22.989999771118164,13.699999809265137,3.3000000000000003
-30.160091,27.40124,12-09-2012,16.8,22.10999870300293,4.940000057220459,0.8
-30.336111,27.359444,12-09-2012,18.6,21.959999084472656,4.699999809265137,0.9
-28.768056,20.720556,12-09-2012,1.6,26.15999984741211,7.210000038146973,0.1
-34.405833,19.600556,12-09-2012,50.0,17.719999313354492,8.720000267028809,2.5
-30.830556,26.921389,13-09-2012,16.7,21.899999618530273,4.139999866485596,0.8
-27.00222,28.76528,13-09-2012,45.900000000000006,23.709999084472656,4.289999961853027,2.3000000000000003
-26.648056,27.089444,13-09-2012,26.3,25.239999771118164,6.339999675750732,1.3
-31.000833,26.353056,13-09-2012,12.600000000000001,21.439998626708984,2.8399999141693115,0.6000000000000001
-30.679722,26.7125,13-09-2012,14.600000000000001,22.549999237060547,4.25,0.7000000000000001
-34.329722,18.990278,13-09-2012,74.3,17.1299991607666,8.949999809265137,3.7
-27.573056,24.746389,14-09-2012,6.0,26.809999465942383,5.96999979019165,0.30000000000000004
-29.658056,25.973333,14-09-2012,7.300000000000001,23.06999969482422,3.6499998569488525,0.4
-29.803611,30.516111,14-09-2012,34.2,23.420000076293945,9.9399995803833,1.7000000000000002
-29.161667,23.696389,17-09-2012,1.9000000000000001,25.260000228881836,5.5,0.1
-25.99136,27.84208,17-09-2012,34.300000000000004,25.489999771118164,7.75,1.7000000000000002
-26.73806,27.59194,17-09-2012,31.900000000000002,24.639999389648438,6.239999771118164,1.6
-26.45,28.085833,17-09-2012,38.5,24.649999618530273,6.639999866485596,1.9000000000000001
-27.935,26.126667,17-09-2012,9.9,25.15999984741211,4.549999713897705,0.5
-29.1825,23.575556,17-09-2012,1.7000000000000002,25.369998931884766,5.769999980926514,0.1
-33.31388889,19.07472222,17-09-2012,48.2,20.889999389648438,7.839999675750732,2.4000000000000004
-27.01011111,26.69808333,18-09-2012,18.5,25.329999923706055,6.659999847412109,0.9
-22.91028,29.61111,18-09-2012,9.4,28.369998931884766,12.40999984741211,0.5
-27.5275,30.858056,18-09-2012,132.4,24.34000015258789,8.609999656677246,6.6000000000000005
-29.380556,30.2775,18-09-2012,70.60000000000001,22.850000381469727,7.199999809265137,3.5
-27.169444,29.233889,18-09-2012,53.5,23.239999771118164,4.400000095367432,2.7
-26.648056,27.089444,18-09-2012,26.3,25.239999771118164,6.339999675750732,1.3
-26.970278,27.211111,18-09-2012,25.3,25.189998626708984,6.339999675750732,1.3
-26.880278,26.965,18-09-2012,22.5,25.31999969482422,6.539999961853027,1.1
-27.802778,28.768333,18-09-2012,41.400000000000006,22.60999870300293,3.43999981880188,2.1
-33.7075,18.97444444,18-09-2012,67.3,20.649999618530273,8.59000015258789,3.4000000000000004
-25.45963889,28.26430556,18-09-2012,31.3,28.329999923706055,9.319999694824219,1.6
-29.161667,23.696389,19-09-2012,1.9000000000000001,25.260000228881836,5.5,0.1
-25.81048333,27.90955222,19-09-2012,29.1,26.68000030517578,8.699999809265137,1.5
-23.763056,27.908611,19-09-2012,10.200000000000001,29.599998474121094,11.25,0.5
-27.00222,28.76528,19-09-2012,45.900000000000006,23.709999084472656,4.289999961853027,2.3000000000000003
-27.273889,28.49,19-09-2012,46.2,23.709999084472656,3.9800000190734863,2.3000000000000003
-34.039722,22.133333,19-09-2012,10.9,20.19999885559082,9.119999885559082,0.5
-32.595833,19.009444,19-09-2012,24.5,22.049999237060547,7.099999904632568,1.2000000000000002
-34.005833,22.351111,19-09-2012,12.9,19.399999618530273,9.019999504089355,0.6000000000000001
-31.860278,18.6875,20-09-2012,19.200000000000003,22.25,7.669999599456787,1.0
-29.744167,29.905833,27-12-2013,258.2,25.869998931884766,14.729999542236328,56.6
-24.282222,28.090278,20-09-2012,15.100000000000001,27.869998931884766,9.09000015258789,0.8
-23.838611,31.640833,20-09-2012,31.700000000000003,29.889999389648438,13.65999984741211,1.6
-24.670833,28.560833,21-09-2012,20.1,28.059999465942383,9.309999465942383,1.0
-32.502778,19.535833,21-09-2012,13.4,22.299999237060547,6.089999675750732,0.7000000000000001
-24.183889,30.823889,25-09-2012,30.3,28.619998931884766,13.319999694824219,1.5
-25.127778,27.628889,25-09-2012,19.400000000000002,28.719999313354492,10.229999542236328,1.0
-25.20639,27.558,25-09-2012,19.200000000000003,28.459999084472656,10.039999961853027,1.0
-24.69514,27.40906,25-09-2012,15.600000000000001,28.639999389648438,11.479999542236328,0.8
-25.73411,27.21422,25-09-2012,28.700000000000003,26.26999855041504,7.549999713897705,1.4000000000000001
-26.45,28.085833,25-09-2012,38.5,24.649999618530273,6.639999866485596,1.9000000000000001
-31.396,29.2651,25-09-2012,67.7,22.959999084472656,12.039999961853027,3.4000000000000004
-31.554722,29.245556,25-09-2012,70.9,22.209999084472656,11.420000076293945,3.5
-33.501667,21.624167,25-09-2012,8.8,20.35999870300293,5.170000076293945,0.4
-33.38056,19.30167,25-09-2012,43.400000000000006,18.56999969482422,5.400000095367432,2.2
-29.161667,23.696389,26-09-2012,1.9000000000000001,25.260000228881836,5.5,0.1
-27.01011111,26.69808333,26-09-2012,18.5,25.329999923706055,6.659999847412109,0.9
-24.39619444,27.08983333,26-09-2012,13.8,30.01999855041504,12.149999618530273,0.7000000000000001
-29.380556,30.2775,26-09-2012,70.60000000000001,22.850000381469727,7.199999809265137,3.5
-26.648056,27.089444,26-09-2012,26.3,25.239999771118164,6.339999675750732,1.3
-26.880278,26.965,26-09-2012,22.5,25.31999969482422,6.539999961853027,1.1
-27.802778,28.768333,26-09-2012,41.400000000000006,22.60999870300293,3.43999981880188,2.1
-26.98472222,26.63227778,26-09-2012,18.400000000000002,25.43000030517578,6.869999885559082,0.9
-28.141944,26.417778,26-09-2012,9.8,24.78999900817871,4.859999656677246,0.5
-28.1175,26.719444,26-09-2012,11.5,24.889999389648438,5.519999980926514,0.6000000000000001
-30.568333,29.422778,26-09-2012,32.4,22.029998779296875,5.349999904632568,1.6
-30.570833,29.150556,26-09-2012,30.6,21.529998779296875,4.929999828338623,1.5
-31.104278,29.399722,26-09-2012,56.300000000000004,22.81999969482422,10.34000015258789,2.8000000000000003
-31.5653,18.3306,26-09-2012,18.400000000000002,22.3799991607666,8.649999618530273,0.9
-29.641944,30.6875,27-09-2012,48.1,24.0,11.519999504089355,2.4000000000000004
-24.679167,30.8025,27-09-2012,66.5,24.279998779296875,8.970000267028809,3.3000000000000003
-28.747778,31.745833,27-09-2012,253.60000000000002,25.979999542236328,13.889999389648438,95.60000000000001
-28.801278,31.955389,27-09-2012,276.90000000000003,25.31999969482422,14.059999465942383,117.7
-28.75,30.442778,27-09-2012,81.30000000000001,26.76999855041504,10.460000038146973,4.1000000000000005
-29.758889,30.935278,27-09-2012,111.7,23.739999771118164,13.469999313354492,5.6000000000000005
-29.161667,30.629722,27-09-2012,109.9,22.639999389648438,8.300000190734863,5.5
-27.00222,28.76528,27-09-2012,45.900000000000006,23.709999084472656,4.289999961853027,2.3000000000000003
-27.38972222,26.46388889,27-09-2012,12.9,26.03999900817871,6.199999809265137,0.6000000000000001
-27.398611,26.614722,27-09-2012,14.4,25.889999389648438,6.269999980926514,0.7000000000000001
-27.671111,27.236944,27-09-2012,19.400000000000002,25.260000228881836,5.859999656677246,1.0
-31.031389,28.883333,27-09-2012,36.800000000000004,22.489999771118164,7.690000057220459,1.8
-30.86013889,29.07125,27-09-2012,36.9,22.850000381469727,8.010000228881836,1.8
-30.77586667,29.03221667,27-09-2012,34.2,22.670000076293945,7.619999885559082,1.7000000000000002
-33.13083,18.86278,27-09-2012,40.1,20.979999542236328,8.529999732971191,2.0
-30.27402,30.69602,28-09-2012,66.2,22.989999771118164,13.699999809265137,3.3000000000000003
-27.902778,24.615556,28-09-2012,5.4,27.349998474121094,6.170000076293945,0.30000000000000004
-24.9675,31.516667,30-09-2012,62.300000000000004,27.760000228881836,13.219999313354492,3.1
-29.161667,23.696389,01-10-2012,29.5,30.10999870300293,10.760000228881836,1.5
-26.861111,28.884722,01-10-2012,91.5,26.18000030517578,9.170000076293945,4.6000000000000005
-26.73806,27.59194,01-10-2012,51.2,27.43000030517578,10.819999694824219,2.6
-26.45,28.085833,01-10-2012,60.6,26.869998931884766,10.639999389648438,3.0
-33.818056,19.694722,01-10-2012,37.9,23.809999465942383,11.170000076293945,1.9000000000000001
-28.7115,24.07288889,02-10-2012,33.5,30.829999923706055,10.420000076293945,1.7000000000000002
-23.658056,31.05,02-10-2012,74.10000000000001,30.75,17.440000534057617,3.7
-28.735556,29.820556,02-10-2012,110.10000000000001,27.3799991607666,11.309999465942383,5.5
-27.169444,29.233889,02-10-2012,106.30000000000001,25.979999542236328,8.960000038146973,5.300000000000001
-27.802778,28.768333,02-10-2012,87.7,25.31999969482422,8.050000190734863,4.4
-27.398611,26.614722,02-10-2012,57.1,29.099998474121094,10.899999618530273,2.9000000000000004
-27.671111,27.236944,02-10-2012,50.1,28.469999313354492,10.59000015258789,2.5
-29.1825,23.575556,02-10-2012,28.900000000000002,30.03999900817871,10.859999656677246,1.4000000000000001
-34.075556,20.145556,02-10-2012,36.1,23.350000381469727,11.550000190734863,1.8
-25.45963889,28.26430556,02-10-2012,60.400000000000006,30.309999465942383,13.34999942779541,3.0
-28.338333,31.373611,02-10-2012,312.90000000000003,26.689998626708984,13.9399995803833,195.20000000000002
-28.068333,31.55,02-10-2012,293.1,28.549999237060547,16.049999237060547,167.20000000000002
-27.01011111,26.69808333,03-10-2012,47.1,28.84000015258789,11.219999313354492,2.4000000000000004
-25.81048333,27.90955222,03-10-2012,53.400000000000006,28.760000228881836,12.899999618530273,2.7
-29.641944,30.6875,03-10-2012,118.10000000000001,25.059999465942383,14.34000015258789,5.9
-22.769722,30.886944,03-10-2012,73.5,31.84000015258789,18.09000015258789,3.7
-27.00222,28.76528,03-10-2012,102.4,26.5,9.229999542236328,5.1000000000000005
-27.02314,28.59389,03-10-2012,104.2,26.969999313354492,9.670000076293945,5.2
-26.648056,27.089444,03-10-2012,43.6,28.40999984741211,11.039999961853027,2.2
-26.880278,26.965,03-10-2012,46.900000000000006,28.68000030517578,11.239999771118164,2.3000000000000003
-27.273889,28.49,03-10-2012,125.10000000000001,26.35999870300293,9.079999923706055,6.300000000000001
-27.4275,28.525833,03-10-2012,110.80000000000001,26.079999923706055,8.699999809265137,5.5
-27.3,28.586944,03-10-2012,121.30000000000001,26.439998626708984,9.079999923706055,6.1000000000000005
-34.092222,21.295278,03-10-2012,62.7,22.369998931884766,11.269999504089355,3.1
-25.57877778,29.12747222,03-10-2012,84.60000000000001,29.75,12.84000015258789,4.2
-27.602222,29.942778,04-10-2012,159.20000000000002,27.399999618530273,10.960000038146973,8.0
-27.573056,24.746389,05-10-2012,31.3,30.869998931884766,11.149999618530273,1.6
-29.042222,24.6,05-10-2012,35.6,29.75,9.699999809265137,1.8
-29.028629,24.638389,05-10-2012,36.0,29.67999839782715,9.6899995803833,1.8
-29.7775,29.470833,08-10-2012,99.9,22.649999618530273,7.419999599456787,5.0
-29.744167,29.905833,08-10-2012,106.30000000000001,24.850000381469727,10.389999389648438,5.300000000000001
-26.45,28.085833,08-10-2012,60.6,26.869998931884766,10.639999389648438,3.0
-33.897778,20.012778,08-10-2012,33.0,24.010000228881836,11.279999732971191,1.6
-27.01011111,26.69808333,09-10-2012,47.1,28.84000015258789,11.219999313354492,2.4000000000000004
-34.065833,20.404167,09-10-2012,36.300000000000004,23.84000015258789,12.359999656677246,1.8
-25.127778,27.628889,09-10-2012,41.6,31.420000076293945,14.710000038146973,2.1
-24.39619444,27.08983333,09-10-2012,41.1,32.93000030517578,17.059999465942383,2.1
-24.69514,27.40906,09-10-2012,45.1,31.729999542236328,16.279998779296875,2.3000000000000003
-25.73411,27.21422,09-10-2012,41.6,28.93000030517578,11.829999923706055,2.1
-30.733889,29.828333,09-10-2012,148.70000000000002,23.709999084472656,12.09999942779541,7.4
-26.648056,27.089444,09-10-2012,43.6,28.40999984741211,11.039999961853027,2.2
-26.970278,27.211111,09-10-2012,49.900000000000006,28.309999465942383,11.0,2.5
-26.880278,26.965,09-10-2012,46.900000000000006,28.68000030517578,11.239999771118164,2.3000000000000003
-27.802778,28.768333,09-10-2012,87.7,25.31999969482422,8.050000190734863,4.4
-26.98472222,26.63227778,09-10-2012,45.6,29.079999923706055,11.559999465942383,2.3000000000000003
-29.160278,26.573333,09-10-2012,57.400000000000006,27.420000076293945,8.769999504089355,2.9000000000000004
-28.69485,28.23487,09-10-2012,61.800000000000004,24.19999885559082,8.59999942779541,3.1
-28.883333,27.89,09-10-2012,64.10000000000001,24.979999542236328,9.179999351501465,3.2
-28.068333,31.55,09-10-2012,293.1,28.549999237060547,16.049999237060547,167.20000000000002
-30.830556,26.921389,10-10-2012,73.2,25.059999465942383,8.050000190734863,3.7
-25.20639,27.558,10-10-2012,42.0,31.189998626708984,14.4399995803833,2.1
-30.398056,30.601944,10-10-2012,194.5,23.939998626708984,16.149999618530273,21.700000000000003
-27.00222,28.76528,10-10-2012,102.4,26.5,9.229999542236328,5.1000000000000005
-31.000833,26.353056,10-10-2012,50.300000000000004,24.75,7.079999923706055,2.5
-28.768056,20.720556,10-10-2012,6.9,31.01999855041504,11.880000114440918,0.30000000000000004
-34.031944,22.053333,10-10-2012,60.7,21.10999870300293,11.639999389648438,3.0
-34.039722,22.133333,10-10-2012,64.10000000000001,21.06999969482422,11.899999618530273,3.2
-34.405833,19.600556,10-10-2012,50.300000000000004,20.079999923706055,11.630000114440918,2.5
-34.005833,22.351111,10-10-2012,93.9,20.1299991607666,11.65999984741211,4.7
-30.830556,26.921389,11-10-2012,73.2,25.059999465942383,8.050000190734863,3.7
-30.679722,26.7125,11-10-2012,66.2,25.849998474121094,8.239999771118164,3.3000000000000003
-30.160091,27.40124,11-10-2012,85.60000000000001,25.399999618530273,9.40999984741211,4.3
-30.336111,27.359444,11-10-2012,91.10000000000001,25.170000076293945,8.960000038146973,4.6000000000000005
-28.404444,30.013056,12-10-2012,142.4,27.139999389648438,11.25999927520752,7.1000000000000005
-27.902778,24.615556,12-10-2012,31.1,31.34000015258789,11.279999732971191,1.6
-29.658056,25.973333,12-10-2012,40.5,26.93000030517578,8.619999885559082,2.0
-31.000833,26.353056,12-10-2012,50.300000000000004,24.75,7.079999923706055,2.5
-29.803611,30.516111,12-10-2012,114.0,24.309999465942383,12.6899995803833,5.7
-25.99136,27.84208,15-10-2012,55.7,27.43000030517578,11.699999809265137,2.8000000000000003
-26.45,28.085833,15-10-2012,60.6,26.869998931884766,10.639999389648438,3.0
-33.31388889,19.07472222,15-10-2012,27.8,24.03999900817871,11.329999923706055,1.4000000000000001
-29.161667,23.696389,16-10-2012,29.5,30.10999870300293,10.760000228881836,1.5
-27.01011111,26.69808333,16-10-2012,47.1,28.84000015258789,11.219999313354492,2.4000000000000004
-25.681111,31.783333,16-10-2012,166.60000000000002,29.559999465942383,16.170000076293945,8.3
-29.380556,30.2775,16-10-2012,132.0,23.81999969482422,9.760000228881836,6.6000000000000005
-26.648056,27.089444,16-10-2012,43.6,28.40999984741211,11.039999961853027,2.2
-26.970278,27.211111,16-10-2012,49.900000000000006,28.309999465942383,11.0,2.5
-26.880278,26.965,16-10-2012,46.900000000000006,28.68000030517578,11.239999771118164,2.3000000000000003
-26.98472222,26.63227778,16-10-2012,45.6,29.079999923706055,11.559999465942383,2.3000000000000003
-27.935,26.126667,16-10-2012,44.0,28.85999870300293,9.359999656677246,2.2
-29.160278,26.573333,16-10-2012,57.400000000000006,27.420000076293945,8.769999504089355,2.9000000000000004
-29.1825,23.575556,16-10-2012,28.900000000000002,30.03999900817871,10.859999656677246,1.4000000000000001
-34.250556,20.9925,16-10-2012,54.800000000000004,22.369998931884766,12.219999313354492,2.7
-33.7075,18.97444444,16-10-2012,44.1,23.779998779296875,11.989999771118164,2.2
-25.45963889,28.26430556,16-10-2012,60.400000000000006,30.309999465942383,13.34999942779541,3.0
-29.161667,23.696389,17-10-2012,29.5,30.10999870300293,10.760000228881836,1.5
-25.81048333,27.90955222,17-10-2012,53.400000000000006,28.760000228881836,12.899999618530273,2.7
-24.768889,31.39,17-10-2012,120.10000000000001,30.09000015258789,17.09000015258789,6.0
-24.9675,31.516667,17-10-2012,123.2,29.899999618530273,17.15999984741211,6.2
-27.937778,31.209444,17-10-2012,264.7,26.829999923706055,13.699999809265137,103.7
-27.169444,29.233889,17-10-2012,106.30000000000001,25.979999542236328,8.960000038146973,5.300000000000001
-27.00222,28.76528,17-10-2012,102.4,26.5,9.229999542236328,5.1000000000000005
-27.802778,28.768333,17-10-2012,87.7,25.31999969482422,8.050000190734863,4.4
-32.595833,19.009444,17-10-2012,12.5,25.76999855041504,10.59999942779541,0.6000000000000001
-28.058889,30.373611,17-10-2012,184.10000000000002,26.889999389648438,11.40999984741211,9.200000000000001
-31.860278,18.6875,18-10-2012,7.0,25.81999969482422,10.710000038146973,0.30000000000000004
-27.273889,28.49,18-10-2012,125.10000000000001,26.35999870300293,9.079999923706055,6.300000000000001
-27.671111,27.236944,18-10-2012,50.1,28.469999313354492,10.59000015258789,2.5
-25.14944444,31.94055556,19-10-2012,136.20000000000002,29.85999870300293,16.0,6.800000000000001
-32.502778,19.535833,19-10-2012,6.9,25.889999389648438,9.809999465942383,0.30000000000000004
-31.031389,28.883333,21-10-2012,114.0,23.75,10.760000228881836,5.7
-24.679167,30.8025,22-10-2012,180.5,26.459999084472656,12.319999694824219,9.0
-26.861111,28.884722,22-10-2012,91.5,26.18000030517578,9.170000076293945,4.6000000000000005
-26.45,28.085833,22-10-2012,60.6,26.869998931884766,10.639999389648438,3.0
-31.396,29.2651,22-10-2012,178.60000000000002,23.729999542236328,14.389999389648438,24.700000000000003
-31.554722,29.245556,22-10-2012,191.3,22.94999885559082,13.769999504089355,41.400000000000006
-27.01011111,26.69808333,23-10-2012,47.1,28.84000015258789,11.219999313354492,2.4000000000000004
-24.183889,30.823889,23-10-2012,79.80000000000001,30.76999855041504,17.389999389648438,4.0
-25.127778,27.628889,23-10-2012,41.6,31.420000076293945,14.710000038146973,2.1
-25.20639,27.558,23-10-2012,42.0,31.189998626708984,14.4399995803833,2.1
-24.69514,27.40906,23-10-2012,45.1,31.729999542236328,16.279998779296875,2.3000000000000003
-28.747778,31.745833,23-10-2012,321.40000000000003,27.3799991607666,16.28999900817871,205.60000000000002
-26.648056,27.089444,23-10-2012,43.6,28.40999984741211,11.039999961853027,2.2
-26.970278,27.211111,23-10-2012,49.900000000000006,28.309999465942383,11.0,2.5
-26.880278,26.965,23-10-2012,46.900000000000006,28.68000030517578,11.239999771118164,2.3000000000000003
-27.802778,28.768333,23-10-2012,87.7,25.31999969482422,8.050000190734863,4.4
-27.38972222,26.46388889,23-10-2012,51.900000000000006,29.06999969482422,10.84000015258789,2.6
-26.98472222,26.63227778,23-10-2012,45.6,29.079999923706055,11.559999465942383,2.3000000000000003
-28.69485,28.23487,23-10-2012,61.800000000000004,24.19999885559082,8.59999942779541,3.1
-30.568333,29.422778,23-10-2012,109.2,23.01999855041504,8.569999694824219,5.5
-30.570833,29.150556,23-10-2012,102.4,22.779998779296875,8.010000228881836,5.1000000000000005
-31.104278,29.399722,23-10-2012,151.8,23.65999984741211,12.899999618530273,7.6000000000000005
-33.501667,21.624167,23-10-2012,40.800000000000004,22.600000381469727,8.399999618530273,2.0
-29.161667,23.696389,24-10-2012,29.5,30.10999870300293,10.760000228881836,1.5
-24.39619444,27.08983333,24-10-2012,41.1,32.93000030517578,17.059999465942383,2.1
-24.058889,31.237222,24-10-2012,82.30000000000001,30.42999839782715,17.469999313354492,4.1000000000000005
-28.141944,26.417778,24-10-2012,44.900000000000006,28.35999870300293,9.869999885559082,2.2
-27.398611,26.614722,24-10-2012,57.1,29.099998474121094,10.899999618530273,2.9000000000000004
-27.671111,27.236944,24-10-2012,50.1,28.469999313354492,10.59000015258789,2.5
-30.679722,26.7125,24-10-2012,66.2,25.849998474121094,8.239999771118164,3.3000000000000003
-30.336111,27.359444,24-10-2012,91.10000000000001,25.170000076293945,8.960000038146973,4.6000000000000005
-28.768056,20.720556,24-10-2012,6.9,31.01999855041504,11.880000114440918,0.30000000000000004
-30.86013889,29.07125,24-10-2012,109.30000000000001,24.18000030517578,11.219999313354492,5.5
-30.77586667,29.03221667,24-10-2012,102.9,24.15999984741211,10.869999885559082,5.1000000000000005
-33.13083,18.86278,24-10-2012,20.5,24.8799991607666,12.019999504089355,1.0
-28.75,30.442778,25-10-2012,128.70000000000002,28.139999389648438,13.359999656677246,6.4
-29.161667,30.629722,25-10-2012,192.5,24.3799991607666,11.329999923706055,13.9
-27.38972222,26.46388889,25-10-2012,51.900000000000006,29.06999969482422,10.84000015258789,2.6
-27.671111,27.236944,28-10-2012,50.1,28.469999313354492,10.59000015258789,2.5
-28.068333,31.55,28-10-2012,293.1,28.549999237060547,16.049999237060547,167.20000000000002
-25.99136,27.84208,29-10-2012,55.7,27.43000030517578,11.699999809265137,2.8000000000000003
-27.00222,28.76528,29-10-2012,102.4,26.5,9.229999542236328,5.1000000000000005
-26.45,28.085833,29-10-2012,60.6,26.869998931884766,10.639999389648438,3.0
-27.01011111,26.69808333,30-10-2012,47.1,28.84000015258789,11.219999313354492,2.4000000000000004
-26.648056,27.089444,30-10-2012,43.6,28.40999984741211,11.039999961853027,2.2
-26.970278,27.211111,30-10-2012,49.900000000000006,28.309999465942383,11.0,2.5
-26.880278,26.965,30-10-2012,46.900000000000006,28.68000030517578,11.239999771118164,2.3000000000000003
-26.98472222,26.63227778,30-10-2012,45.6,29.079999923706055,11.559999465942383,2.3000000000000003
-29.160278,26.573333,30-10-2012,57.400000000000006,27.420000076293945,8.769999504089355,2.9000000000000004
-25.45963889,28.26430556,30-10-2012,60.400000000000006,30.309999465942383,13.34999942779541,3.0
-28.338333,31.373611,30-10-2012,312.90000000000003,26.689998626708984,13.9399995803833,195.20000000000002
-25.57877778,29.12747222,30-10-2012,84.60000000000001,29.75,12.84000015258789,4.2
-29.161667,23.696389,31-10-2012,29.5,30.10999870300293,10.760000228881836,1.5
-25.81048333,27.90955222,31-10-2012,53.400000000000006,28.760000228881836,12.899999618530273,2.7
-29.641944,30.6875,31-10-2012,118.10000000000001,25.059999465942383,14.34000015258789,5.9
-22.769722,30.886944,31-10-2012,73.5,31.84000015258789,18.09000015258789,3.7
-28.44555556,32.325,21-02-2013,48.800000000000004,32.30999755859375,20.439998626708984,2.4000000000000004
-26.73806,27.59194,31-10-2012,51.2,27.43000030517578,10.819999694824219,2.6
-23.658056,31.05,01-11-2012,42.900000000000006,31.59000015258789,19.309999465942383,2.1
-29.161667,23.696389,02-11-2012,22.200000000000003,33.80999755859375,14.119999885559082,1.1
-28.7115,24.07288889,02-11-2012,22.900000000000002,34.099998474121094,14.0,1.1
-29.1825,23.575556,02-11-2012,21.1,33.72999954223633,14.239999771118164,1.1
-29.7775,29.470833,05-11-2012,29.0,24.8799991607666,10.260000228881836,1.4000000000000001
-29.987778,29.851667,05-11-2012,24.700000000000003,25.40999984741211,11.75,1.2000000000000002
-29.744167,29.905833,05-11-2012,25.8,26.349998474121094,12.369999885559082,1.3
-26.970278,27.211111,05-11-2012,55.300000000000004,29.920000076293945,13.479999542236328,2.8000000000000003
-26.45,28.085833,05-11-2012,93.10000000000001,28.26999855041504,12.559999465942383,4.7
-33.818056,19.694722,05-11-2012,12.0,27.809999465942383,13.25,0.6000000000000001
-33.897778,20.012778,05-11-2012,12.100000000000001,28.029998779296875,13.479999542236328,0.6000000000000001
-34.065833,20.404167,06-11-2012,12.8,27.939998626708984,14.630000114440918,0.6000000000000001
-24.670833,28.560833,06-11-2012,97.30000000000001,31.329999923706055,15.00999927520752,4.9
-25.127778,27.628889,06-11-2012,77.2,33.029998779296875,16.510000228881836,3.9000000000000004
-25.20639,27.558,06-11-2012,75.2,32.90999984741211,16.279998779296875,3.8000000000000003
-24.39619444,27.08983333,06-11-2012,53.2,34.07999801635742,18.119998931884766,2.7
-24.69514,27.40906,06-11-2012,68.5,33.47999954223633,17.81999969482422,3.4000000000000004
-26.03611,30.99778,06-11-2012,82.2,28.76999855041504,15.630000114440918,4.1000000000000005
-27.363611,31.783333,06-11-2012,37.800000000000004,30.06999969482422,17.239999771118164,1.9000000000000001
-30.733889,29.828333,06-11-2012,25.8,25.459999084472656,13.989999771118164,1.3
-27.38972222,26.46388889,06-11-2012,33.800000000000004,31.329999923706055,14.019999504089355,1.7000000000000002
-27.398611,26.614722,06-11-2012,36.6,31.170000076293945,14.059999465942383,1.8
-27.671111,27.236944,06-11-2012,41.900000000000006,30.42999839782715,13.269999504089355,2.1
-29.160278,26.573333,06-11-2012,22.8,30.219999313354492,11.9399995803833,1.1
-28.69485,28.23487,06-11-2012,46.0,26.5,10.84000015258789,2.3000000000000003
-28.883333,27.89,06-11-2012,36.800000000000004,27.369998931884766,11.34999942779541,1.8
-34.092222,21.295278,06-11-2012,21.1,25.94999885559082,13.34999942779541,1.1
-34.075556,20.145556,06-11-2012,13.100000000000001,27.31999969482422,13.710000038146973,0.7000000000000001
-29.161667,23.696389,07-11-2012,22.200000000000003,33.80999755859375,14.119999885559082,1.1
-22.935,28.004167,07-11-2012,41.1,34.279998779296875,18.75,2.1
-26.905,32.324722,07-11-2012,25.5,31.56999969482422,17.649999618530273,1.3
-30.398056,30.601944,07-11-2012,26.1,26.18000030517578,17.529998779296875,1.3
-30.27402,30.69602,07-11-2012,25.700000000000003,26.10999870300293,17.440000534057617,1.3
-27.3,28.586944,07-11-2012,77.2,27.76999855041504,11.210000038146973,3.9000000000000004
-29.615556,27.065278,07-11-2012,25.0,28.829999923706055,11.5,1.3
-34.405833,19.600556,07-11-2012,15.4,23.369998931884766,13.059999465942383,0.8
-27.01011111,26.69808333,08-11-2012,37.1,30.599998474121094,14.170000076293945,1.9000000000000001
-30.830556,26.921389,08-11-2012,21.0,28.53999900817871,10.420000076293945,1.1
-22.91028,29.61111,08-11-2012,50.6,30.53999900817871,18.020000457763672,2.5
-26.861111,28.884722,08-11-2012,91.80000000000001,27.529998779296875,11.460000038146973,4.6000000000000005
-27.00222,28.76528,08-11-2012,86.60000000000001,27.779998779296875,11.369999885559082,4.3
-27.02314,28.59389,08-11-2012,86.10000000000001,27.959999084472656,11.529999732971191,4.3
-26.648056,27.089444,08-11-2012,54.5,29.829999923706055,13.469999313354492,2.7
-26.880278,26.965,08-11-2012,47.6,30.279998779296875,13.84999942779541,2.4000000000000004
-26.98472222,26.63227778,08-11-2012,36.4,30.67999839782715,14.34000015258789,1.8
-29.028629,24.638389,08-11-2012,22.6,32.959999084472656,13.649999618530273,1.1
-30.679722,26.7125,08-11-2012,22.200000000000003,29.420000076293945,10.769999504089355,1.1
-30.160091,27.40124,08-11-2012,25.200000000000003,28.170000076293945,11.529999732971191,1.3
-30.336111,27.359444,08-11-2012,24.6,28.10999870300293,11.109999656677246,1.2000000000000002
-34.329722,18.990278,08-11-2012,17.6,22.35999870300293,12.960000038146973,0.9
-29.658056,25.973333,09-11-2012,19.3,30.010000228881836,11.829999923706055,1.0
-31.000833,26.353056,09-11-2012,16.1,28.10999870300293,9.630000114440918,0.8
-29.803611,30.516111,09-11-2012,25.400000000000002,25.989999771118164,14.319999694824219,1.3
-25.99136,27.84208,12-11-2012,89.80000000000001,28.85999870300293,13.799999237060547,4.5
-26.861111,28.884722,12-11-2012,91.80000000000001,27.529998779296875,11.460000038146973,4.6000000000000005
-26.45,28.085833,12-11-2012,93.10000000000001,28.26999855041504,12.559999465942383,4.7
